422	-0.8812	-0.477004
423	-0.88588	-0.467998
424	-0.89048	-0.459999
425	-0.89498	-0.450003
426	-0.8994	-0.441998
427	-0.90373	-0.432998
428	-0.90796	-0.423002
429	-0.91211	-0.414997
430	-0.91616	-0.405002
431	-0.92012	-0.396001
432	-0.92399	-0.387001
433	-0.92777	-0.378001
434	-0.93146	-0.369
435	-0.93505	-0.358999
436	-0.93855	-0.349998
437	-0.94195	-0.340003
438	-0.94526	-0.330997
439	-0.94848	-0.322002
440	-0.9516	-0.312001
441	-0.95462	-0.301999
442	-0.95755	-0.292999
443	-0.96039	-0.283998
444	-0.96313	-0.274003
445	-0.96577	-0.264001
446	-0.96831	-0.253999
447	-0.97076	-0.244999
448	-0.97311	-0.235003
449	-0.97537	-0.225997
450	-0.97753	-0.216001
451	-0.97958	-0.204998
452	-0.98155	-0.196999
453	-0.98341	-0.186002
454	-0.98517	-0.176001
455	-0.98684	-0.167
456	-0.98841	-0.156999
457	-0.98987	-0.146002
458	-0.99124	-0.137001
459	-0.99251	-0.127
460	-0.99369	-0.117999
461	-0.99476	-0.106996
462	-0.99573	-0.0970006
463	-0.9966	-0.0869989
464	-0.99738	-0.0780046
465	-0.99805	-0.0669956
466	-0.99862	-0.0569999
467	-0.9991	-0.0480056
468	-0.99947	-0.0369966
469	-0.99974	-0.0270009
470	-0.99992	-0.0180006
471	-0.99999	-0.00699759
472	-0.99997	0.00199676
473	-0.99984	0.0129998
474	-0.99961	0.0230014
475	-0.99929	0.0320017
476	-0.99886	0.0429988
477	-0.99834	0.0519991
478	-0.99771	0.0630021
479	-0.99698	0.0729978
480	-0.99616	0.0820041
481	-0.99523	0.0929952
482	-0.99421	0.102001
483	-0.99309	0.112003
484	-0.99186	0.123
485	-0.99054	0.131994
486	-0.98912	0.142002
487	-0.9876	0.151998
488	-0.98598	0.162005
489	-0.98426	0.171995
490	-0.98245	0.181001
491	-0.98053	0.191998
492	-0.97852	0.201005
493	-0.97641	0.211
494	-0.9742	0.220996
495	-0.9719	0.230002
496	-0.9695	0.239998
497	-0.967	0.25
498	-0.9644	0.260001
499	-0.96171	0.269002
500	-0.95892	0.278997
501	-0.95603	0.288999
502	-0.95305	0.297999
503	-0.94998	0.307
504	-0.94681	0.317001
505	-0.94354	0.327003
506	-0.94018	0.335997
507	-0.93673	0.344998
508	-0.93318	0.355005
509	-0.92954	0.364
510	-0.92581	0.373
511	-0.92198	0.382996
512	-0.91807	0.391001
513	-0.91406	0.401002
514	-0.90995	0.410998
515	-0.90576	0.419003
516	-0.90148	0.427997
517	-0.89711	0.437003
518	-0.89264	0.446999
519	-0.88809	0.454998
520	-0.88345	0.464004
521	-0.87872	0.472999
522	-0.8739	0.481999
523	-0.869	0.489998
524	-0.86401	0.499004
525	-0.85893	0.507998
526	-0.85377	0.515997
527	-0.84852	0.525004
528	-0.84318	0.533998
529	-0.83776	0.542003
530	-0.83226	0.549996
531	-0.82668	0.558001
532	-0.82101	0.567001
533	-0.81526	0.575
534	-0.80943	0.582999
535	-0.80351	0.591999
536	-0.79752	0.599003
537	-0.79145	0.606996
538	-0.7853	0.615001
539	-0.77907	0.623
540	-0.77276	0.631005
541	-0.76637	0.638998
542	-0.75991	0.646001
543	-0.75337	0.654
544	-0.74676	0.660998
545	-0.74007	0.669003
546	-0.73331	0.676
547	-0.72647	0.683999
548	-0.71957	0.690001
549	-0.71259	0.698
550	-0.70554	0.704998
551	-0.69841	0.713003
552	-0.69122	0.718999
553	-0.68396	0.725996
554	-0.67663	0.733
555	-0.66923	0.740004
556	-0.66177	0.746
557	-0.65424	0.752997
558	-0.64665	0.759
559	-0.63899	0.766003
560	-0.63126	0.773001
561	-0.62347	0.778997
562	-0.61562	0.784999
563	-0.60771	0.791001
564	-0.59974	0.796998
565	-0.59171	0.803006
566	-0.58362	0.808996
567	-0.57547	0.815004
568	-0.56726	0.820994
569	-0.559	0.826001
570	-0.55068	0.832003
571	-0.54231	0.836998
572	-0.53388	0.843
573	-0.52539	0.848997
574	-0.51686	0.853002
575	-0.50827	0.858998
576	-0.49964	0.863004
577	-0.49095	0.869
578	-0.48221	0.873998
579	-0.47343	0.878
580	-0.4646	0.883001
581	-0.45572	0.887999
582	-0.44679	0.893
583	-0.43783	0.896001
584	-0.42881	0.902
585	-0.41976	0.905001
586	-0.41066	0.909999
587	-0.40152	0.913998
588	-0.39234	0.918001
589	-0.38313	0.920999
590	-0.37387	0.926003
591	-0.36458	0.928998
592	-0.35525	0.933
593	-0.34588	0.937
594	-0.33648	0.940001
595	-0.32705	0.942999
596	-0.31758	0.946999
597	-0.30809	0.949001
598	-0.29856	0.953001
599	-0.289	0.955999
600	-0.27941	0.959
601	-0.26979	0.962001
602	-0.26015	0.964001
603	-0.25048	0.966999
604	-0.24079	0.969
605	-0.23107	0.972
606	-0.22133	0.974
607	-0.21157	0.976001
608	-0.20178	0.978999
609	-0.19198	0.98
610	-0.18216	0.982
611	-0.17232	0.984001
612	-0.16246	0.985999
613	-0.15258	0.988001
614	-0.14269	0.988999
615	-0.13279	0.99
616	-0.12287	0.992
617	-0.11294	0.993
618	-0.103	0.994
619	-0.09305	0.995
620	-0.08308	0.997
621	-0.07311	0.997
622	-0.06314	0.997
623	-0.05315	0.999
624	-0.04317	0.998
625	-0.03317	1
626	-0.02318	0.999
627	-0.01318	1
628	-0.00318	1
629	0.00681	0.999
630	0.01681	1
631	0.02681	1
632	0.0368	0.999
633	0.04679	0.999
634	0.05678	0.999
635	0.06676	0.998
636	0.07673	0.996999
637	0.0867	0.997
638	0.09666	0.996
639	0.10661	0.995
640	0.11654	0.993
641	0.12647	0.993
642	0.13638	0.991
643	0.14628	0.99
644	0.15617	0.988999
645	0.16604	0.987001
646	0.17589	0.985
647	0.18573	0.984
648	0.19554	0.981
649	0.20534	0.98
650	0.21512	0.978
651	0.22487	0.974999
652	0.2346	0.973
653	0.24431	0.971001
654	0.254	0.969
655	0.26366	0.966001
656	0.27329	0.962999
657	0.28289	0.959998
658	0.29247	0.958002
659	0.30202	0.955001
660	0.31154	0.951999
661	0.32102	0.948
662	0.33048	0.946
663	0.3399	0.941998
664	0.34929	0.939003
665	0.35864	0.934997
666	0.36796	0.932002
667	0.37724	0.928
668	0.38648	0.924
669	0.39568	0.920001
670	0.40485	0.917
671	0.41397	0.911999
672	0.42305	0.907999
673	0.43209	0.904003
674	0.44109	0.899997
675	0.45004	0.895002
676	0.45895	0.891
677	0.46781	0.885999
678	0.47662	0.880998
679	0.48539	0.877002
680	0.49411	0.871998
681	0.50278	0.867003
682	0.5114	0.861996
683	0.51996	0.856
684	0.52848	0.852001
685	0.53694	0.845999
686	0.54535	0.841004
687	0.55371	0.835997
688	0.56201	0.830001
689	0.57025	0.823998
690	0.57844	0.819004
691	0.58656	0.812
692	0.59463	0.806999
693	0.60264	0.800997
694	0.61059	0.795001
695	0.61848	0.789005
696	0.62631	0.782996
697	0.63407	0.775999
698	0.64177	0.770003
699	0.64941	0.764
700	0.65698	0.756997
701	0.66449	0.751001
702	0.67193	0.744003
703	0.6793	0.737
704	0.6866	0.730002
705	0.69384	0.724
706	0.70101	0.716996
707	0.7081	0.709003
708	0.71513	0.702995
709	0.72208	0.695002
710	0.72896	0.687999
711	0.73577	0.681001
712	0.74251	0.674003
713	0.74917	0.665998
714	0.75576	0.659001
715	0.76227	0.650996
716	0.7687	0.643003
717	0.77506	0.635999
718	0.78134	0.628
719	0.78754	0.620002
720	0.79366	0.611997
