Kanal 1 Alpha,Kanal 1 Beta,Kanal 1 Theta,Kanal 2 Alpha,Kanal 2 Beta,Kanal 2 Theta,Event,Kanal 1 Alpha,Kanal 1 Beta,Kanal 1 Theta,Kanal 2 Alpha,Kanal 2 Beta,Kanal 2 Theta,Event,Kanal 1 Alpha,Kanal 1 Beta,Kanal 1 Theta,Kanal 2 Alpha,Kanal 2 Beta,Kanal 2 Theta
2773438.0,2148438.0,3437500.0,531250.0,250000.0,406250.0,,-2716579.6,-357847.6,-2245965.4,-161008.5,-127752.3,-603850.1,,-0.168938414,-0.021125629,-0.156027683,-0.151102995,-0.310598015,-0.056761698
2718750.0,1921875.0,5156250.0,554688.0,257813.0,625000.0,,-2771267.6,-584410.6,-527215.4,-137570.5,-119939.3,-385100.1,,-0.172339347,-0.034500836,-0.036625763,-0.129106936,-0.291602643,-0.036199276
7335938.0,3093750.0,6156250.0,664063.0,515625.0,500000.0,,1845920.4,587464.4,472784.6,-28195.5,137872.7,-510100.1,,0.114793936,0.034681117,0.032844445,-0.026460851,0.335203306,-0.047949232
8445313.0,2078125.0,6750000.0,750000.0,625000.0,718750.0,,2955295.4,-428160.6,1066534.6,57741.5,247247.7,-291350.1,,0.183783651,-0.025276576,0.074092381,0.054189175,0.601121498,-0.027386809
4984375.0,1937500.0,7187500.0,531250.0,562500.0,437500.0,"Creative, Communal Thinking",-505642.6,-568785.6,1504034.6,-161008.5,184747.7,-572600.1,"Creative, Communal Thinking",-0.031444858,-0.03357841,0.104485597,-0.151102995,0.449168245,-0.053824209
6843750.0,1656250.0,7570313.0,859375.0,343750.0,390625.0,,1353732.4,-850035.6,1886847.6,167116.5,-34002.3,-619475.1,,0.084185791,-0.050182079,0.131079696,0.15683526,-0.082668137,-0.058230443
2804688.0,2148438.0,6039063.0,539063.0,570313.0,617188.0,,-2685329.6,-357847.6,355597.6,-153195.5,192560.7,-392912.1,,-0.166995042,-0.021125629,0.02470344,-0.143770663,0.468163618,-0.036933601
5226563.0,1273438.0,4406250.0,718750.0,250000.0,531250.0,,-263454.6,-1232847.6,-1277215.4,26491.5,-127752.3,-478850.1,,-0.016383692,-0.072781488,-0.088728419,0.024861722,-0.310598015,-0.045011743
2328125.0,1664063.0,3734375.0,500000.0,257813.0,554688.0,,-3161892.6,-842222.6,-1949090.4,-192258.5,-119939.3,-455412.1,,-0.1966315,-0.049720837,-0.135403715,-0.180430448,-0.291602643,-0.042808579
2851563.0,1570313.0,4593750.0,515625.0,429688.0,437500.0,,-2638454.6,-935972.6,-1089715.4,-176633.5,51935.7,-572600.1,,-0.164079984,-0.055255393,-0.075702755,-0.165766721,0.1262688,-0.053824209
3085938.0,2398438.0,2867188.0,531250.0,351563.0,523438.0,,-2404079.6,-107847.6,-2816277.4,-161008.5,-26189.3,-486662.1,,-0.149504692,-0.006366813,-0.195647377,-0.151102995,-0.063672765,-0.045746068
5242188.0,2031250.0,10398438.0,726563.0,257813.0,734375.0,,-247829.6,-475035.6,4714972.6,34304.5,-119939.3,-275725.1,,-0.015412006,-0.028043854,0.327550129,0.032194055,-0.291602643,-0.025918064
3695313.0,2414063.0,4554688.0,656250.0,390625.0,695313.0,,-1794704.6,-92222.6,-1128777.4,-36008.5,12872.7,-314787.1,,-0.111608933,-0.005444387,-0.0784164,-0.033793183,0.031296802,-0.029589879
4835938.0,1273438.0,5867188.0,578125.0,507813.0,648438.0,,-654079.6,-1232847.6,183722.6,-114133.5,130060.7,-361662.1,,-0.040675845,-0.072781488,0.012763248,-0.107111816,0.316210365,-0.033996112
3976563.0,2179688.0,5117188.0,687500.0,414063.0,375000.0,,-1513454.6,-326597.6,-566277.4,-4758.5,36310.7,-635100.1,,-0.094118582,-0.019280777,-0.039339408,-0.004465731,0.088280487,-0.059699187
2687500.0,2335938.0,8757813.0,531250.0,250000.0,632813.0,,-2802517.6,-170347.6,3074347.6,-161008.5,-127752.3,-377287.1,,-0.174282719,-0.010056517,0.213575568,-0.151102995,-0.310598015,-0.035464856
4296875.0,1445313.0,5968750.0,820313.0,289063.0,757813.0,,-1193142.6,-1060972.6,285284.6,128054.5,-88689.3,-252287.1,,-0.074199048,-0.062634801,0.019818781,0.120176413,-0.215626017,-0.023714901
3906250.0,2546875.0,5882813.0,695313.0,414063.0,578125.0,,-1583767.6,40589.4,199347.6,3054.5,36310.7,-431975.1,,-0.098491201,0.002396205,0.01384872,0.002866602,0.088280487,-0.040605509
3460938.0,3640625.0,7789063.0,539063.0,304688.0,750000.0,,-2029079.6,1134339.4,2105597.6,-153195.5,-73064.3,-260100.1,,-0.126184225,0.066966028,0.146276304,-0.143770663,-0.177637704,-0.02444932
4328125.0,1523438.0,7968750.0,664063.0,250000.0,554688.0,,-1161892.6,-982847.6,2285284.6,-28195.5,-127752.3,-455412.1,,-0.072255675,-0.058022671,0.158759198,-0.026460851,-0.310598015,-0.042808579
3445313.0,2718750.0,7007813.0,656250.0,562500.0,734375.0,,-2044704.6,212464.4,1324347.6,-36008.5,184747.7,-275725.1,,-0.127155911,0.012542892,0.092002704,-0.033793183,0.449168245,-0.025918064
4000000.0,7898438.0,5226563.0,484375.0,406250.0,382813.0,,-1490017.6,5392152.4,-456902.4,-207883.5,28497.7,-627287.1,,-0.092661084,0.318327154,-0.031741104,-0.195094174,0.069285115,-0.058964768
6375000.0,3820313.0,11460938.0,695313.0,265625.0,695313.0,,884982.4,1314027.4,5777472.6,3054.5,-112127.3,-314787.1,,0.055035208,0.077573957,0.401362225,0.002866602,-0.272609702,-0.029589879
2789063.0,1828125.0,3929688.0,492188.0,382813.0,281250.0,,-2700954.6,-678160.6,-1753777.4,-200070.5,5060.7,-728850.1,,-0.167966728,-0.040035393,-0.12183528,-0.187761842,0.012303861,-0.068511654
8476563.0,2859375.0,10578125.0,734375.0,421875.0,789063.0,,2986545.4,353089.4,4894659.6,42116.5,44122.7,-221037.1,,0.185727023,0.020844726,0.340033022,0.039525449,0.107273428,-0.020777412
9789063.0,2843750.0,16109375.0,703125.0,335938.0,601563.0,,4299045.4,337464.4,10425909.6,10866.5,-41814.3,-408537.1,,0.267348658,0.0199223,0.724290111,0.010197996,-0.101661078,-0.038402345
4664063.0,1695313.0,4320313.0,562500.0,265625.0,343750.0,,-825954.6,-810972.6,-1363152.4,-129758.5,-112127.3,-666350.1,,-0.051364393,-0.047875985,-0.09469848,-0.121775542,-0.272609702,-0.062636676
1765625.0,2210938.0,2742188.0,562500.0,390625.0,531250.0,,-3724392.6,-295347.6,-2941277.4,-129758.5,12872.7,-478850.1,,-0.231612201,-0.017435925,-0.204331153,-0.121775542,0.031296802,-0.045011743
2945313.0,1929688.0,4984375.0,515625.0,250000.0,710938.0,,-2544704.6,-576597.6,-699090.4,-176633.5,-127752.3,-299162.1,,-0.158249867,-0.034039594,-0.048565955,-0.165766721,-0.310598015,-0.028121134
11328125.0,6101563.0,16226563.0,1023438.0,609375.0,1164063.0,,5838107.4,3595277.4,10543097.6,331179.5,231622.7,153962.9,,0.363059711,0.21224816,0.732431186,0.310804857,0.563133185,0.014472456
4265625.0,2890625.0,5710938.0,421875.0,500000.0,640625.0,,-1224392.6,384339.4,27472.6,-270383.5,122247.7,-369475.1,,-0.07614242,0.022689578,0.001908528,-0.25374908,0.297214993,-0.034730531
6742188.0,1734375.0,5078125.0,890625.0,546875.0,757813.0,,1252170.4,-771910.6,-605340.4,198366.5,169122.7,-252287.1,,0.077869863,-0.045569949,-0.042053123,0.186162713,0.411179932,-0.023714901
3601563.0,1257813.0,4296875.0,734375.0,320313.0,632813.0,,-1888454.6,-1248472.6,-1386590.4,42116.5,-57439.3,-377287.1,,-0.117439049,-0.073703914,-0.096326723,0.039525449,-0.139649391,-0.035464856
3140625.0,1429688.0,4335938.0,523438.0,343750.0,515625.0,,-2349392.6,-1076597.6,-1347527.4,-168820.5,-34002.3,-494475.1,,-0.146103821,-0.063557227,-0.093613008,-0.158434389,-0.082668137,-0.046480487
4851563.0,1882813.0,6906250.0,554688.0,265625.0,531250.0,,-638454.6,-623472.6,1222784.6,-137570.5,-112127.3,-478850.1,,-0.039704159,-0.036806872,0.084947101,-0.129106936,-0.272609702,-0.045011743
4398438.0,2632813.0,4703125.0,578125.0,382813.0,460938.0,,-1091579.6,126527.4,-980340.4,-114133.5,5060.7,-549162.1,,-0.067883057,0.007469578,-0.068104451,-0.107111816,0.012303861,-0.051621046
3187500.0,2750000.0,3687500.0,726563.0,281250.0,218750.0,,-2302517.6,243714.4,-1995965.4,34304.5,-96502.3,-791350.1,,-0.143188763,0.014387744,-0.138660131,0.032194055,-0.234621389,-0.074386632
3117188.0,1656250.0,3789063.0,609375.0,304688.0,585938.0,,-2372829.6,-850035.6,-1894402.4,-82883.5,-73064.3,-424162.1,,-0.147561319,-0.050182079,-0.131604529,-0.077784363,-0.177637704,-0.03987109
4718750.0,2414063.0,10375000.0,468750.0,312500.0,1039063.0,,-771267.6,-92222.6,4691534.6,-223508.5,-65252.3,28962.9,,-0.047963522,-0.005444387,0.325921886,-0.209757901,-0.158644763,0.0027225
6578125.0,2320313.0,8507813.0,546875.0,328125.0,539063.0,,1088107.4,-185972.6,2824347.6,-145383.5,-49627.3,-471037.1,,0.067667127,-0.010978943,0.196208016,-0.136439269,-0.12065645,-0.044277323
7750000.0,4679688.0,5726563.0,476563.0,453125.0,585938.0,,2259982.4,2173402.4,43097.6,-215695.5,75372.7,-424162.1,,0.140543587,0.12830739,0.002994,-0.202425568,0.183250054,-0.03987109
4664063.0,2976563.0,9148438.0,500000.0,320313.0,382813.0,,-825954.6,470277.4,3464972.6,-192258.5,-57439.3,-627287.1,,-0.051364393,0.027762951,0.240712369,-0.180430448,-0.139649391,-0.058964768
4773438.0,3187500.0,4531250.0,593750.0,359375.0,578125.0,,-716579.6,681214.4,-1152215.4,-98508.5,-18377.3,-431975.1,,-0.04456259,0.040215673,-0.080044643,-0.092448089,-0.044679824,-0.040605509
6015625.0,2820313.0,4296875.0,742188.0,398438.0,484375.0,,525607.4,314027.4,-1386590.4,49929.5,20685.7,-525725.1,,0.032686427,0.018538691,-0.096326723,0.046857781,0.050292174,-0.049417976
3953125.0,1265625.0,9390625.0,453125.0,265625.0,617188.0,,-1536892.6,-1240660.6,3707159.6,-239133.5,-112127.3,-392912.1,,-0.095576143,-0.07324273,0.25753715,-0.224421627,-0.272609702,-0.036933601
3890625.0,1593750.0,2640625.0,632813.0,273438.0,445313.0,,-1599392.6,-912535.6,-3042840.4,-59445.5,-104314.3,-564787.1,,-0.099462887,-0.053871783,-0.211386755,-0.055788304,-0.25361433,-0.05308979
2953125.0,1343750.0,4015625.0,710938.0,296875.0,492188.0,,-2536892.6,-1162535.6,-1667840.4,18679.5,-80877.3,-517912.1,,-0.157764055,-0.0686306,-0.115865219,0.017530328,-0.196633076,-0.048683557
3125000.0,1804688.0,3734375.0,609375.0,218750.0,320313.0,,-2365017.6,-701597.6,-1949090.4,-82883.5,-159002.3,-689787.1,,-0.147075507,-0.041419002,-0.135403715,-0.077784363,-0.386574641,-0.064839746
6218750.0,1601563.0,6914063.0,773438.0,640625.0,429688.0,,728732.4,-904722.6,1230597.6,81179.5,262872.7,-580412.1,,0.045318346,-0.053410541,0.085489872,0.076185234,0.639109811,-0.054558535
5914063.0,3757813.0,10476563.0,656250.0,437500.0,734375.0,,424045.4,1251527.4,4793097.6,-36008.5,59747.7,-275725.1,,0.026370498,0.073884253,0.332977489,-0.033793183,0.145261741,-0.025918064
3679688.0,2703125.0,4789063.0,687500.0,210938.0,914063.0,,-1810329.6,196839.4,-894402.4,-4758.5,-166814.3,-96037.1,,-0.112580619,0.011620466,-0.06213432,-0.004465731,-0.405567582,-0.009027456
3648438.0,2984375.0,2851563.0,515625.0,585938.0,328125.0,,-1841579.6,478089.4,-2831902.4,-176633.5,208185.7,-681975.1,,-0.114523991,0.028224134,-0.196732849,-0.165766721,0.506151931,-0.064105421
4031250.0,1781250.0,6125000.0,703125.0,507813.0,406250.0,,-1458767.6,-725035.6,441534.6,10866.5,130060.7,-603850.1,,-0.090717712,-0.042802671,0.030673501,0.010197996,0.316210365,-0.056761698
2328125.0,1789063.0,4320313.0,546875.0,234375.0,507813.0,,-3161892.6,-717222.6,-1363152.4,-145383.5,-143377.3,-502287.1,,-0.1966315,-0.042341428,-0.09469848,-0.136439269,-0.348586328,-0.047214812
7750000.0,1695313.0,7687500.0,750000.0,257813.0,468750.0,,2259982.4,-810972.6,2004034.6,57741.5,-119939.3,-541350.1,,0.140543587,-0.047875985,0.139220702,0.054189175,-0.291602643,-0.05088672
3906250.0,1906250.0,5164063.0,625000.0,523438.0,695313.0,,-1583767.6,-600035.6,-519402.4,-67258.5,145685.7,-314787.1,,-0.098491201,-0.035423262,-0.036082992,-0.063120636,0.354198678,-0.029589879
4179688.0,2570313.0,6937500.0,796875.0,460938.0,468750.0,,-1310329.6,64027.4,1254034.6,104616.5,83185.7,-541350.1,,-0.081486663,0.003779874,0.087118045,0.098180355,0.202245426,-0.05088672
4742188.0,2320313.0,9539063.0,679688.0,460938.0,625000.0,,-747829.6,-185972.6,3855597.6,-12570.5,83185.7,-385100.1,,-0.046505962,-0.010978943,0.267849169,-0.011797125,0.202245426,-0.036199276
9789063.0,2671875.0,7960938.0,578125.0,328125.0,414063.0,,4299045.4,165589.4,2277472.6,-114133.5,-49627.3,-596037.1,,0.267348658,0.009775614,0.158216496,-0.107111816,-0.12065645,-0.056027279
2203125.0,4250000.0,10187500.0,578125.0,351563.0,375000.0,,-3286892.6,1743714.4,4504034.6,-114133.5,-26189.3,-635100.1,,-0.204404989,0.102940644,0.312896222,-0.107111816,-0.063672765,-0.059699187
2796875.0,2515625.0,2742188.0,476563.0,546875.0,570313.0,,-2693142.6,9339.4,-2941277.4,-215695.5,169122.7,-439787.1,,-0.167480916,0.000551353,-0.204331153,-0.202425568,0.411179932,-0.041339834
2523438.0,2054688.0,2453125.0,484375.0,343750.0,710938.0,,-2966579.6,-451597.6,-3230340.4,-207883.5,-34002.3,-299162.1,,-0.184485392,-0.026660186,-0.22441242,-0.195094174,-0.082668137,-0.028121134
3273438.0,2734375.0,4226563.0,679688.0,460938.0,445313.0,,-2216579.6,228089.4,-1456902.4,-12570.5,83185.7,-564787.1,,-0.137844458,0.013465318,-0.101211312,-0.011797125,0.202245426,-0.05308979
9421875.0,2812500.0,6179688.0,1070313.0,531250.0,710938.0,,3931857.4,306214.4,496222.6,378054.5,153497.7,-299162.1,,0.244514003,0.018077448,0.034472688,0.354796037,0.373191619,-0.028121134
5250000.0,2750000.0,9812500.0,539063.0,359375.0,617188.0,,-240017.6,243714.4,4129034.6,-153195.5,-18377.3,-392912.1,,-0.014926194,0.014387744,0.286844894,-0.143770663,-0.044679824,-0.036933601
2507813.0,2445313.0,3835938.0,507813.0,414063.0,531250.0,,-2982204.6,-60972.6,-1847527.4,-184445.5,36310.7,-478850.1,,-0.185457078,-0.003599534,-0.128348113,-0.173098115,0.088280487,-0.045011743
3187500.0,1296875.0,2335938.0,523438.0,234375.0,367188.0,,-2302517.6,-1209410.6,-3347527.4,-168820.5,-143377.3,-642912.1,,-0.143188763,-0.071397878,-0.232553425,-0.158434389,-0.348586328,-0.060433513
6273438.0,2609375.0,6382813.0,625000.0,335938.0,632813.0,,783420.4,103089.4,699347.6,-67258.5,-41814.3,-377287.1,,0.048719279,0.006085909,0.048583824,-0.063120636,-0.101661078,-0.035464856
8742188.0,2664063.0,6343750.0,898438.0,195313.0,742188.0,,3252170.4,157777.4,660284.6,206179.5,-182439.3,-267912.1,,0.202245687,0.00931443,0.045870109,0.193495046,-0.443555895,-0.025183645
9187500.0,3351563.0,10617188.0,632813.0,296875.0,609375.0,,3697482.4,845277.4,4933722.6,-59445.5,-80877.3,-400725.1,,0.229938711,0.049901176,0.342746737,-0.055788304,-0.196633076,-0.03766802
3859375.0,3218750.0,4195313.0,476563.0,304688.0,484375.0,,-1630642.6,712464.4,-1488152.4,-215695.5,-73064.3,-525725.1,,-0.101406259,0.042060525,-0.103382256,-0.202425568,-0.177637704,-0.049417976
6828125.0,3226563.0,8453125.0,507813.0,265625.0,554688.0,,1338107.4,720277.4,2769659.6,-184445.5,-112127.3,-455412.1,,0.083214105,0.042521768,0.19240883,-0.173098115,-0.272609702,-0.042808579
5507813.0,2859375.0,5593750.0,796875.0,382813.0,742188.0,,17795.4,353089.4,-89715.4,104616.5,5060.7,-267912.1,,0.001106658,0.020844726,-0.006232547,0.098180355,0.012303861,-0.025183645
6726563.0,1937500.0,3445313.0,609375.0,656250.0,492188.0,,1236545.4,-568785.6,-2238152.4,-82883.5,278497.7,-517912.1,,0.076898177,-0.03357841,-0.155484913,-0.077784363,0.677098124,-0.048683557
3851563.0,1773438.0,5906250.0,757813.0,375000.0,515625.0,,-1638454.6,-732847.6,222784.6,65554.5,-2752.3,-494475.1,,-0.101892071,-0.043263854,0.015476893,0.061521508,-0.006691511,-0.046480487
6125000.0,2765625.0,4781250.0,640625.0,414063.0,554688.0,,634982.4,259339.4,-902215.4,-51633.5,36310.7,-455412.1,,0.03948823,0.01531017,-0.062677091,-0.04845691,0.088280487,-0.042808579
5039063.0,2875000.0,5343750.0,750000.0,515625.0,757813.0,,-450954.6,368714.4,-339715.4,57741.5,137872.7,-252287.1,,-0.028043925,0.021767152,-0.023600099,0.054189175,0.335203306,-0.023714901
5257813.0,1820313.0,4601563.0,703125.0,335938.0,398438.0,,-232204.6,-685972.6,-1081902.4,10866.5,-41814.3,-611662.1,,-0.01444032,-0.040496576,-0.075159984,0.010197996,-0.101661078,-0.057496024
4828125.0,1976563.0,9218750.0,609375.0,343750.0,445313.0,,-661892.6,-529722.6,3535284.6,-82883.5,-34002.3,-564787.1,,-0.041161719,-0.031272316,0.245596958,-0.077784363,-0.082668137,-0.05308979
4203125.0,2703125.0,5890625.0,492188.0,320313.0,695313.0,,-1286892.6,196839.4,207159.6,-200070.5,-57439.3,-314787.1,,-0.080029164,0.011620466,0.014391421,-0.187761842,-0.139649391,-0.029589879
3578125.0,4203125.0,4710938.0,445313.0,320313.0,351563.0,,-1911892.6,1696839.4,-972527.4,-246945.5,-57439.3,-658537.1,,-0.11889661,0.100173366,-0.06756168,-0.231753021,-0.139649391,-0.061902257
5460938.0,3234375.0,5351563.0,578125.0,523438.0,437500.0,,-29079.6,728089.4,-331902.4,-114133.5,145685.7,-572600.1,,-0.0018084,0.042982951,-0.023057328,-0.107111816,0.354198678,-0.053824209
2671875.0,2984375.0,3171875.0,585938.0,460938.0,375000.0,,-2818142.6,478089.4,-2511590.4,-106320.5,83185.7,-635100.1,,-0.175254405,0.028224134,-0.174480707,-0.099779483,0.202245426,-0.059699187
3718750.0,2562500.0,4445313.0,460938.0,320313.0,453125.0,,-1771267.6,56214.4,-1238152.4,-231320.5,-57439.3,-556975.1,,-0.110151434,0.003318631,-0.086014704,-0.217089295,-0.139649391,-0.052355465
4695313.0,1742188.0,5062500.0,828125.0,382813.0,390625.0,,-794704.6,-764097.6,-620965.4,135866.5,5060.7,-619475.1,,-0.04942102,-0.045108706,-0.043138595,0.127507807,0.012303861,-0.058230443
6046875.0,4585938.0,8460938.0,664063.0,421875.0,382813.0,,556857.4,2079652.4,2777472.6,-28195.5,44122.7,-627287.1,,0.034629799,0.122772833,0.1929516,-0.026460851,0.107273428,-0.058964768
8125000.0,3445313.0,10718750.0,625000.0,273438.0,281250.0,,2634982.4,939027.4,5035284.6,-67258.5,-104314.3,-728850.1,,0.163864054,0.055435732,0.34980227,-0.063120636,-0.25361433,-0.068511654
2421875.0,2992188.0,4554688.0,507813.0,390625.0,554688.0,,-3068142.6,485902.4,-1128777.4,-184445.5,12872.7,-455412.1,,-0.190801383,0.028685377,-0.0784164,-0.173098115,0.031296802,-0.042808579
3500000.0,2796875.0,6281250.0,601563.0,359375.0,656250.0,,-1990017.6,290589.4,597784.6,-90695.5,-18377.3,-353850.1,,-0.12375504,0.017155022,0.041528221,-0.085115757,-0.044679824,-0.033261787
3648438.0,2000000.0,6164063.0,539063.0,218750.0,609375.0,,-1841579.6,-506285.6,480597.6,-153195.5,-159002.3,-400725.1,,-0.114523991,-0.029888706,0.033387216,-0.143770663,-0.386574641,-0.03766802
1812500.0,2546875.0,5382813.0,468750.0,367188.0,593750.0,,-3677517.6,40589.4,-300652.4,-223508.5,-10564.3,-416350.1,,-0.228697142,0.002396205,-0.020886384,-0.209757901,-0.025684452,-0.039136765
1882813.0,2625000.0,4171875.0,640625.0,390625.0,515625.0,,-3607204.6,118714.4,-1511590.4,-51633.5,12872.7,-494475.1,,-0.224324524,0.007008335,-0.105010499,-0.04845691,0.031296802,-0.046480487
5312500.0,1781250.0,6265625.0,609375.0,367188.0,484375.0,,-177517.6,-725035.6,582159.6,-82883.5,-10564.3,-525725.1,,-0.011039449,-0.042802671,0.040442749,-0.077784363,-0.025684452,-0.049417976
7125000.0,2226563.0,4546875.0,671875.0,171875.0,421875.0,,1634982.4,-279722.6,-1136590.4,-20383.5,-205877.3,-588225.1,,0.101676142,-0.016513499,-0.078959171,-0.019129457,-0.50053958,-0.055292954
4859375.0,3585938.0,5070313.0,500000.0,312500.0,445313.0,,-630642.6,1079652.4,-613152.4,-192258.5,-65252.3,-564787.1,,-0.039218347,0.063737567,-0.042595824,-0.180430448,-0.158644763,-0.05308979
8101563.0,4539063.0,6984375.0,718750.0,390625.0,609375.0,,2611545.4,2032777.4,1300909.6,26491.5,12872.7,-400725.1,,0.162406556,0.120005555,0.090374461,0.024861722,0.031296802,-0.03766802
7164063.0,2218750.0,6437500.0,601563.0,367188.0,476563.0,,1674045.4,-287535.6,754034.6,-90695.5,-10564.3,-533537.1,,0.104105388,-0.016974742,0.052382941,-0.085115757,-0.025684452,-0.050152301
8000000.0,6359375.0,5648438.0,601563.0,710938.0,554688.0,,2509982.4,3853089.4,-35027.4,-90695.5,333185.7,-455412.1,,0.156090565,0.22746816,-0.00243336,-0.085115757,0.810058435,-0.042808579
6750000.0,3375000.0,7953125.0,890625.0,359375.0,664063.0,,1259982.4,868714.4,2269659.6,198366.5,-18377.3,-346037.1,,0.078355675,0.051284786,0.157673726,0.186162713,-0.044679824,-0.032527368
8554688.0,3398438.0,4062500.0,796875.0,445313.0,476563.0,,3064670.4,892152.4,-1620965.4,104616.5,67560.7,-533537.1,,0.190585454,0.052668454,-0.112608803,0.098180355,0.164257113,-0.050152301
4062500.0,2281250.0,3218750.0,625000.0,484375.0,429688.0,,-1427517.6,-225035.6,-2464715.4,-67258.5,106622.7,-580412.1,,-0.08877434,-0.013285037,-0.171224291,-0.063120636,0.25922668,-0.054558535
4562500.0,2312500.0,4296875.0,726563.0,359375.0,453125.0,,-927517.6,-193785.6,-1386590.4,34304.5,-18377.3,-556975.1,,-0.057680383,-0.011440185,-0.096326723,0.032194055,-0.044679824,-0.052355465
3484375.0,2320313.0,4375000.0,570313.0,335938.0,398438.0,,-2005642.6,-185972.6,-1308465.4,-121945.5,-41814.3,-611662.1,,-0.124726726,-0.010978943,-0.090899363,-0.11444321,-0.101661078,-0.057496024
3859375.0,2210938.0,5531250.0,539063.0,515625.0,468750.0,,-1630642.6,-295347.6,-152215.4,-153195.5,137872.7,-541350.1,,-0.101406259,-0.017435925,-0.010574435,-0.143770663,0.335203306,-0.05088672
3695313.0,2171875.0,9437500.0,531250.0,406250.0,710938.0,,-1794704.6,-334410.6,3754034.6,-161008.5,28497.7,-299162.1,,-0.111608933,-0.01974202,0.260793566,-0.151102995,0.069285115,-0.028121134
6562500.0,3851563.0,10757813.0,578125.0,265625.0,500000.0,,1072482.4,1345277.4,5074347.6,-114133.5,-112127.3,-510100.1,,0.066695441,0.079418809,0.352515985,-0.107111816,-0.272609702,-0.047949232
7929688.0,4218750.0,7234375.0,695313.0,468750.0,539063.0,,2439670.4,1712464.4,1550909.6,3054.5,90997.7,-471037.1,,0.151718009,0.101095792,0.107742013,0.002866602,0.221238367,-0.044277323
7000000.0,3031250.0,5828125.0,570313.0,679688.0,460938.0,,1509982.4,524964.4,144659.6,-121945.5,301935.7,-549162.1,,0.093902653,0.030991413,0.010049533,-0.11444321,0.734081809,-0.051621046
3468750.0,2546875.0,5320313.0,671875.0,429688.0,507813.0,,-2021267.6,40589.4,-363152.4,-20383.5,51935.7,-502287.1,,-0.125698413,0.002396205,-0.025228272,-0.019129457,0.1262688,-0.047214812
7117188.0,1210938.0,3468750.0,726563.0,242188.0,406250.0,,1627170.4,-1295347.6,-2214715.4,34304.5,-135564.3,-603850.1,,0.10119033,-0.076471192,-0.153856739,0.032194055,-0.329590956,-0.056761698
6734375.0,4757813.0,3546875.0,523438.0,343750.0,492188.0,,1244357.4,2251527.4,-2136590.4,-168820.5,-34002.3,-517912.1,,0.077383989,0.13291952,-0.148429379,-0.158434389,-0.082668137,-0.048683557
4179688.0,3023438.0,6578125.0,632813.0,460938.0,476563.0,,-1310329.6,517152.4,894659.6,-59445.5,83185.7,-533537.1,,-0.081486663,0.030530229,0.062152189,-0.055788304,0.202245426,-0.050152301
3742188.0,2140625.0,6804688.0,632813.0,328125.0,617188.0,,-1747829.6,-365660.6,1121222.6,-59445.5,-49627.3,-392912.1,,-0.108693874,-0.021586872,0.077891568,-0.055788304,-0.12065645,-0.036933601
7710938.0,2664063.0,4289063.0,953125.0,312500.0,492188.0,,2220920.4,157777.4,-1394402.4,260866.5,-65252.3,-517912.1,,0.138114403,0.00931443,-0.096869424,0.244817619,-0.158644763,-0.048683557
5265625.0,3187500.0,3914063.0,679688.0,398438.0,539063.0,,-224392.6,681214.4,-1769402.4,-12570.5,20685.7,-471037.1,,-0.013954508,0.040215673,-0.122920752,-0.011797125,0.050292174,-0.044277323
4390625.0,2804688.0,6085938.0,750000.0,375000.0,625000.0,,-1099392.6,298402.4,402472.6,57741.5,-2752.3,-385100.1,,-0.068368931,0.017616265,0.027959856,0.054189175,-0.006691511,-0.036199276
4789063.0,3835938.0,7187500.0,687500.0,578125.0,539063.0,,-700954.6,1329652.4,1504034.6,-4758.5,200372.7,-471037.1,,-0.043590904,0.078496383,0.104485597,-0.004465731,0.487156558,-0.044277323
6062500.0,3078125.0,6179688.0,664063.0,406250.0,468750.0,,572482.4,571839.4,496222.6,-28195.5,28497.7,-541350.1,,0.035601485,0.033758691,0.034472688,-0.026460851,0.069285115,-0.05088672
3359375.0,2367188.0,5546875.0,578125.0,257813.0,601563.0,,-2130642.6,-139097.6,-136590.4,-114133.5,-119939.3,-408537.1,,-0.132500215,-0.008211665,-0.009488963,-0.107111816,-0.291602643,-0.038402345
3953125.0,2757813.0,3695313.0,562500.0,468750.0,484375.0,,-1536892.6,251527.4,-1988152.4,-129758.5,90997.7,-525725.1,,-0.095576143,0.014848986,-0.138117361,-0.121775542,0.221238367,-0.049417976
4601563.0,3710938.0,5726563.0,773438.0,234375.0,671875.0,,-888454.6,1204652.4,43097.6,81179.5,-143377.3,-338225.1,,-0.055251137,0.071116975,0.002994,0.076185234,-0.348586328,-0.031793042
8648438.0,2992188.0,9148438.0,695313.0,375000.0,1054688.0,,3158420.4,485902.4,3464972.6,3054.5,-2752.3,44587.9,,0.196415571,0.028685377,0.240712369,0.002866602,-0.006691511,0.004191244
3492188.0,2984375.0,3117188.0,578125.0,437500.0,398438.0,,-1997829.6,478089.4,-2566277.4,-114133.5,59747.7,-611662.1,,-0.124240852,0.028224134,-0.178279825,-0.107111816,0.145261741,-0.057496024
